8/1p3rpk/2n3pp/p2R4/4PqP1/PPN4P/KP3r2/4R1Q1 b - - 8 36	-28
8/1QR3bk/4p2p/5p2/P4n2/8/4Nq1P/7K b - - 2 40	-336
r3b1k1/1pqn1p1p/5p2/1p6/1QPp4/B2P3P/P2N1PBb/R6K b - - 1 21	-268
2r5/1p1bkpp1/1p1b1n1p/2rpp3/7P/1NB1PP2/PP3KP1/R4B1R b - - 1 21	526
2b2qk1/r2nb1pp/4p3/1pp1P3/2Np4/2PP1B2/1P4PP/1RBQ2K1 w - - 0 18	-197
4R3/3q1r1k/4Q1p1/7p/7P/6pK/8/8 b - - 3 98	175
r2rqb2/1kp1nbpp/1p2pp2/3p4/p1nPPPP1/P1NN4/1PP1R2P/2KRQBB1 b - - 6 13	-200
3r1r1k/ppp3pp/8/3q4/P3Qp2/N1Bn1P2/1P2B2P/R5K1 b - - 1 23	438
6kr/p3qp2/bp3npp/3pP3/8/1P4P1/PQ1N1P1P/4KB1R b K - 8 22	12
8/8/3k4/4p3/3b4/N1pK4/8/8 w - - 2 78	-534
r3nr2/pp1b2bk/3q1ppp/P1pNp3/2B1P3/4B2P/1PPQ1RP1/3R2K1 b - - 6 24	-481
r2qk1nr/p1pn1pp1/1p2p3/8/2PP2P1/Q1N1PP1p/P6P/R1B1KBNb w Qkq - 0 13	-311
2nQ4/1kp5/3pp3/1p2p1N1/1P2P1Pq/2PP1P2/6K1/8 b - - 1 52	-131
r2r2k1/1p3p1p/2pn1p2/p3pPb1/P1B5/1NP5/1PK3PP/4RR2 w - - 1 21	-371
n4bk1/Prn2p2/6pp/RN1p4/4p3/4B2P/5PP1/5BK1 b - - 1 50	-567
2r2rk1/pp3pb1/3P1np1/q3p2p/2n5/P1N1BQ1P/1PB2PP1/1R3RK1 w - - 2 22	335
r2qk2r/pp1n1pp1/2p1p1bp/2bp3n/4P1Q1/2PP1NPB/PP1N1P1P/R1B2RK1 b kq - 2 13	281
1R6/p5pk/4P2p/2r2p2/8/2p4P/P4PP1/6K1 w - - 0 32	-394
r1b1r1k1/p2n1ppp/2p5/q5B1/Np2n3/3Q1N2/PP2B1PP/R2R2K1 w - - 3 19	-134
3r2k1/p2qpp2/4b1pb/2Pr4/1PN1p3/4B1P1/P1Q1P2P/2R1R1K1 b - - 4 27	-101
2r3k1/5ppp/3qp3/5b2/p2P4/P1npQ3/1R3PPP/3B1RK1 w - - 2 28	-326
1r6/1ppk1pp1/2n1q2p/PBQp4/4bR2/7P/2p2PP1/5RK1 b - - 0 27	426
8/3B4/5bk1/5N1p/4p3/1P2P2P/3r1P2/5K2 w - - 1 49	-271
r3r1k1/ppnb1ppp/6q1/8/4R2P/PPN1P3/1BQ2PP1/3R2K1 b - - 2 22	-326
r7/1p6/2p5/P1Pprbk1/1p2pN2/4K1P1/6PP/R4R2 b - - 3 36	88
2q1rbk1/5ppp/p4n2/npr5/7P/1BNQ1P2/PPPP1P2/R1B2K1R w - - 1 19	-588
r4rk1/pp3pbn/2n3pp/8/4N2N/1P1PP1P1/qB2QP1P/3R1RK1 w - - 1 17	354
2r1r1k1/p2q2p1/3p1pbp/1p1P4/3NpPP1/2NnP3/PP4QR/6RK w - - 0 25	261
1k1r1b1r/ppp3pp/5p2/4p3/2q5/1N3PP1/PPbB1Q1P/R1N1K2R w - - 2 16	-181
1r3kr1/Q7/2pbp1q1/p5p1/P2P1pP1/2B2N2/bP2PPB1/2K4R w - - 3 28	317
8/1p2b1p1/p1p4p/P2k4/1r1p4/3K4/5RPP/1R6 w - - 1 38	-153
r1bq1rk1/1p2bpp1/p1p2n1p/3n4/1P5P/PN2PNP1/1BQP1P2/R3KB1R b KQ - 0 16	-538
r2qk2r/1b1nbpp1/p2p1n1p/1pp5/4PPP1/2NB1Q1N/PPP2B1P/2KRR3 b kq - 1 13	-322
1k6/b6p/2p1p3/3nPp1B/2RP1P2/7r/2KB3P/8 w - - 4 49	53
1k1r1b1r/p4pp1/2p1bn1p/4N3/8/6P1/PP1BPPBP/RN4K1 b - - 1 15	-229
r2q1rk1/p3ppbp/2P3p1/1pp5/4P3/2P1Bb2/P1Q2PPP/2R1KB1R b K - 1 13	-191
2r1qrk1/pQB1bppp/1n2bn2/8/2pPp3/P1N1P3/1P3PPP/2R1KBNR w K - 4 14	129
q5k1/4pr2/3r2p1/8/4N3/1QbP3P/4PBK1/2R5 b - - 3 33	49
5rk1/1q2pp1n/1p4p1/1Rn1P2p/7Q/6PP/5PN1/4N1K1 b - - 1 33	561
8/r1r3pk/7p/1P2Qp2/1R1P4/1Rnq3P/5PP1/6K1 w - - 1 48	-249
r3kb1r/3n1pp1/p3bn2/q5Np/Np1Q4/1P5P/P2BPPP1/2R1KB1R b Kkq - 2 15	-569
r7/2pn2qk/1pNp2p1/p2P2Bp/2P4P/P1b2PK1/4Q3/4R3 w - - 2 35	-110
r2qk2r/1bp2ppp/1pn1p3/p7/1bNPP1n1/3BBN2/PP2QPPP/R4K1R w kq - 8 12	215
8/pB3pk1/6p1/2P5/3n4/6P1/P4K2/8 w - - 2 42	18
1r4r1/5kb1/p1n1pn1p/5p1P/Np1P1NpB/5P2/PP4P1/2KR3R b - - 1 24	248
2r2rk1/pR3ppp/8/4N1P1/8/3b4/P1n2PP1/2BK3R b - - 1 18	224
1r5k/5prp/2q2Np1/p1n1P3/1bp1PP2/B2p2QP/R2P2PK/4R3 b - - 9 33	-116
1bb2rk1/2n2qpp/ppn4r/3N4/5p2/P4P2/BPPQ2PP/2BNRRK1 b - - 1 16	-317
6k1/r3ppb1/p1rp1npp/q1n5/2PB4/1N2P3/2Q1BPPP/1R1R2K1 b - - 6 24	134
2r1kb1r/1q1n1ppp/p2ppn2/3N4/2PNP2P/6P1/P4PK1/R1BQR3 w k - 1 16	502
1qr2rk1/1p1nb1p1/p1n1b2p/4p3/QP3p2/2NPBNPP/P3PPBK/1RR5 w - - 0 19	248
rnb4r/ppppk1bp/5np1/8/2P5/5NP1/PP2PPBP/RNB1K2R b KQ - 2 10	-539
4kb2/1bQn2pN/p5q1/B4p2/3Pp3/1P6/P4P2/4K2B b - - 3 27	32
r1bqk1nr/p1pp1ppp/2n1p3/1p6/8/3PP1P1/PPPQ1PBP/R1B1K1NR w KQkq - 2 7	574
8/5K2/p7/Pp4k1/1P6/8/8/8 b - - 2 55	40
2r5/1bp2R2/7k/1p6/3rp2P/1B3pP1/1P3P2/5RK1 b - - 0 30	-151
r4rk1/ppq2pp1/2p1pn2/5PRp/3P4/P1NQ1P1P/1P3PK1/7R b - - 0 20	-33
3r1rk1/p4pp1/b1p2n1p/1p2P3/3q1P2/1PNB3P/P2Q2P1/R4R1K w - - 1 21	276
2r1k2r/6Rp/5p2/p1Npp3/Pn1P3P/R3P3/5KP1/8 b k - 1 29	-449
2kr3r/1p1n1p2/P1p3q1/1p5p/1b1pN1p1/4P2P/2QNKPP1/R6R w - - 0 22	-476
2r2bk1/3b1p2/6qp/1p2pN2/3pP1PQ/3Pn2P/4N3/R1B3K1 w - - 2 33	-484
8/6p1/6k1/1P4Np/2P1P2P/5p2/1r5n/2R1K3 w - - 2 46	-215
1nq1kbnr/rp3pp1/2pp3p/1B1P1b2/8/2N2N2/PPP2PPP/R2QK2R w KQk - 1 11	-567
2r5/p1P5/3Q1qk1/2P2p2/8/1P4P1/6K1/8 b - - 14 48	560
r4rk1/1p3pp1/p1p2q1p/8/3pPPn1/P2P2Pb/BP5P/2RQNRK1 w - - 1 20	-198
8/p4p2/1p2q1pk/1P2P2p/P2K1P1P/2Q3P1/8/8 b - - 17 54	-84
r1b1k2r/1p3ppp/p1n5/2bBP3/8/5N2/PP3PPP/R1B1K2R w KQkq - 2 13	359
r1b1k1r1/5p2/p2b1n1q/1p1PpPp1/2pB4/P1N3Q1/1PK2R1P/3R1B2 b q - 4 28	470
r1b4r/ppp2kpp/1n1b4/1N6/8/6P1/Pn1BPPBP/2R1K1NR b K - 2 14	-369
1r6/5KP1/8/8/2k5/8/p7/R7 b - - 23 119	0
3k4/p2b4/1p1p1r2/3P3p/3pR1p1/3B4/PP3PKP/8 b - - 2 32	98
2k3rb/ppn4Q/2p1q1n1/2P1p1p1/3B4/3N2P1/PP3P1P/2KRR3 b - - 1 17	-551
8/7r/3R4/6k1/6P1/6K1/6P1/8 w - - 9 68	4
1r4r1/1pp2p2/5k1p/p3pn2/PP2BP2/2P4P/5b1K/R1B1R3 w - - 1 26	-92
2rr2k1/pp2b1p1/2q1p1p1/3p2P1/3NpPQ1/7P/PP3P2/1R3RK1 b - - 3 25	395
8/3k4/4p3/4P3/7P/1R6/1p4K1/1r6 b - - 0 50	13
8/7K/1k1n4/3PN3/8/pp6/8/3R4 w - - 0 57	21
r5k1/ppq2ppp/2p3b1/3pr2n/5PP1/2P1P3/P5B1/R1BQ1RK1 b - - 0 17	-393
3r1k1r/2p4p/5p2/1R3p2/2B1b3/P4P2/4K2P/6R1 b - - 0 27	-232
8/2B3pk/2R2p2/5b2/P4P1p/4P1nP/5KB1/2r5 b - - 4 43	152
3rr1k1/ppp2pp1/n4qbp/1NPpn3/1P3NPb/P3PPB1/4BK1P/R2Q3R w - - 5 18	191
r3r1k1/3b2p1/pn1Pp2p/1p2B3/2p4q/6RP/3Q1PPK/2R5 b - - 2 32	-467
1r6/5k2/r3p2p/pbR2ppN/1n1Pp3/1P2P1P1/3N1P1P/R5K1 w - - 2 34	84
rnb1kb1r/pp2pp1p/2pp2p1/8/1PP5/1Rq1B3/P2N1PPP/3QKB1R b Kkq - 1 11	389
5rk1/2pnbppp/1pQ1p3/q7/P2P4/2n1P1P1/PB3PKP/R4R2 b - - 2 19	399
8/6B1/4K3/2k5/5P1n/8/8/8 w - - 18 94	17
rnb1k2r/pp3p1p/2p3p1/q7/2P1B3/B5P1/P2N1P1P/bN1Q1RK1 b kq - 2 13	65
8/r3kp2/P3p2p/3pP1p1/4P1P1/5K2/7P/R7 b - - 0 40	-149
r1b4k/1p1np1bp/n5p1/1NpB1rB1/p2P4/2P3P1/PP2PP1P/RN2K2R w KQ - 2 15	-144
4b3/2p2rpp/1p1k4/p1pP4/P3P2P/1P2KBP1/8/3R4 w - - 7 35	-30
5k2/1R6/4K1p1/1p2p1r1/p7/P7/1P6/8 w - - 0 51	2
3r2k1/8/2n1npp1/3p3p/1p2q2P/pP1BN1Q1/P5PK/3R4 b - - 2 47	560
r1bq1rk1/ppp1bppp/2n2n2/8/2pP4/2N2B2/PP2NPPP/R1BQ1RK1 b - - 3 9	325
r2r2n1/ppk1pp1p/2n3p1/2Pb2N1/2P5/7P/PP1N1PP1/R3KB1R b KQ - 0 14	-324
2b5/1p2kqpQ/2p1p3/3nP1P1/2p4P/r7/P3NP2/1B3RK1 w - - 1 32	449
8/4k2p/6p1/8/1p3PPP/n1pB4/P7/2K5 w - - 5 39	82
2q1r3/p1P1P1bk/2R3p1/4p2p/8/4B2P/P4P1K/2R5 w - - 2 39	168
1n2nrk1/3bqppp/1p1P4/4B3/r2pQ2P/p1N1P3/5P2/R3KBR1 b Q - 0 21	-582
rn2kb1r/pp1b1ppp/4p3/1BPP4/3qn3/8/P2N1PPP/1RBQK1NR w Kkq - 4 10	-157
r1r3k1/b2bqpp1/5n1p/n2pQ3/p2N1BP1/5N1P/PP2PPB1/3R1RK1 b - - 5 20	-233
r2qr1k1/pp4pp/8/2pP1pN1/2P2Bn1/1P1P2Pb/P3B2P/R3Q1K1 b - - 5 18	383
1k1r4/1p3p1p/2n5/p2np3/8/P2BPN1q/R2PQ3/B3K3 b - - 2 23	-372
r4bnr/p3pk1p/1nQ2pp1/8/8/5NPB/qP1PPP1P/2B2RK1 w - - 2 15	-418
1kr5/pp2bp2/3pq3/nP1N1p2/2PQ1P2/4P3/P3B3/3RK3 b - - 3 27	-239
2r1kbnr/1pq3pp/p4p2/3pp3/3B4/PP2P3/1QbN1PPP/2R1KB1R w Kk - 0 13	-74
4q1k1/4rpp1/2n4p/pp1R3P/2pN4/1P3PP1/P1Q3K1/8 w - - 4 38	-491
5rk1/3P2p1/4p2p/1Pp1Bp2/7P/5QP1/q4PK1/8 b - - 0 37	-587
5kr1/3n1p1R/p2N4/1p1bpP2/4Bb2/P7/1P2Q1P1/R3KNq1 b Q - 6 28	-538
2b2r1k/p1q1N1pp/4P3/8/1PB1np2/4P2P/P4PP1/R1B2RK1 w - - 1 21	-400
1b1rb1k1/1p2q2p/2n1p2r/1p1pNp2/3Pn3/P2NP1Pp/1BR1BP2/3Q1RK1 b - - 0 24	551
3rk1nr/5ppp/p1nBq3/2p5/1b6/1bN1P2N/1P1R1PPP/1Q2KB1R w Kk - 0 16	247
r1br4/ppk3Bp/2n5/2p2P1B/6P1/PPN1b3/7P/R3K2R b KQ - 0 19	-353
8/p6P/2pk2K1/3b4/2p5/P1P4r/1P2R3/8 b - - 10 43	-7
1br5/6kp/b5pN/p1Bp4/1P5P/4P3/6P1/5RK1 w - - 4 35	-445
3rr1k1/p4pp1/2p3bp/B3p3/P7/1P2nPNP/2P1Q1P1/6K1 b - - 7 29	-301
3R4/1p2kpp1/2p3bp/p7/PN2n3/8/1PP2PPP/6K1 w - - 4 34	526
4r1k1/p6p/6pP/3Pr1P1/P1P2p2/1P2p2b/1K4RN/4R3 w - - 7 38	-570
r5k1/p1Q2p2/6pP/3P2R1/2PPp3/2q1P2b/P3KP2/3B4 b - - 0 32	-12
q7/4r1Qp/p2k3N/1pb5/2p1b1P1/2P1P2P/PB6/K5R1 w - - 2 35	-54
5k2/5p1R/8/3pPP2/prr5/3K4/PP5R/8 w - - 1 44	139
3r1rk1/1p3pp1/n1p3bp/p3P3/2p1N3/P3R1NP/1PP2PP1/3R2K1 w - - 2 18	205
1b6/5p2/2K1k3/6PB/3p1P2/3Nn2P/8/8 w - - 4 50	88
2q1r1k1/pp2bn2/2p2R2/8/6r1/1PPQ4/PBK2P1P/3R4 w - - 4 27	-551
r3r1k1/ppb1qpp1/2p2n1p/2P2b2/1P2p2n/P1N1B1PP/2QNPPB1/3R1RK1 w - - 5 19	-326
3B2k1/6bp/6p1/3r4/1p5P/3n2K1/PPb1N3/2R1R3 w - - 4 37	-507
1r3bk1/5p2/1q2PPp1/pp4Qp/2pr3P/P2nB3/5PB1/RR4K1 b - - 0 27	-419
8/8/1p6/1P6/7p/3N2kP/4K3/2b5 b - - 6 67	45
5k2/6pp/1Q6/p7/2P5/6P1/PP4KP/1q6 b - - 3 40	-467
8/8/1K6/7R/1P6/2P2r2/5kp1/8 w - - 0 58	-21
r4rk1/b1p2ppp/P7/3pP3/3N1P2/1QP2RP1/1P2P1qn/R1B1K3 w Q - 1 21	-593
r3kb1r/p4ppp/2p1pn2/Qp1nN1B1/3P4/1q4PP/2p1PPB1/R4RK1 b kq - 2 19	460
r5k1/3rppb1/p5pp/R7/7P/4B1P1/5PK1/2R5 b - - 1 27	483
r2qk2r/1p3pp1/2p1nn1p/p1b1N3/4P3/1PQ3PP/PBpP1PB1/R4RK1 b kq - 3 17	-274
7k/6p1/P4P1p/8/4QP2/4P3/r6r/5K2 w - - 1 48	37
7r/2k3pp/4p3/1pb2p2/p6P/4PBP1/PP3P2/1KR5 b - - 5 24	9
r5k1/3bP2p/5Bp1/1p1r4/p7/R4P2/6PP/4R1K1 b - - 1 38	600
r4r1k/p1pqn1p1/3p1p1p/8/n2N4/5QB1/P4PPP/R3R1K1 b - - 4 19	478
3rr1k1/2q2pp1/bpn2n1p/2b1p3/p1P1N2N/2B1P1P1/P4P1P/1Q1R1RKB b - - 3 21	264
8/8/8/8/5Pkp/2N1K3/1p6/8 b - - 1 59	19
1n1q1rk1/2p2ppp/1p6/3N1b2/1pPP4/1K6/1P2NPPP/3Q1B1R b - - 1 15	-138
rn1qkb1r/pp6/2p1bn1p/3p2p1/2PPp3/P1N2P2/1P3NBP/R1BQ1RK1 b kq - 0 12	-345
1rn1r2k/2R1b2p/6pP/1pB1p3/4NPP1/p1P5/b7/2K1RB2 w - - 3 30	282
4k3/p1p2Rp1/1p1bP3/6r1/4K3/P1B5/1P6/8 b - - 4 38	-24
rnbqkbnr/pp1ppp1p/2p5/6N1/2P5/8/PP1PPPPP/RNBQKB1R b KQkq - 1 3	-404
r2qnb1r/pp1k1pp1/6b1/3p2P1/4p2p/P3P2P/1PQBNPB1/R3K2R w KQ - 0 18	588
4k3/8/4p1p1/p1b3P1/P3PnB1/8/3rN3/1R2K3 b - - 2 37	14
4rk2/6p1/p2q3r/1p1P1p2/1P1R1P1p/P1NpP2P/6P1/4Q1K1 w - - 0 36	161
3r4/8/1p1k4/p5PP/P5K1/1P6/3p4/5R2 b - - 1 56	-178
6k1/1pp4p/3p2p1/p1nPp3/2P1P3/5r1b/PP3b2/1Q3NRK w - - 3 32	-580
r1bqr1k1/1p1n1pbp/4p1p1/3pN3/2PP2P1/Pp1BQ3/1B3P2/1K1R3R b - - 1 19	366
1nkr1b1r/1p3pp1/4bn2/1qp1pNB1/3pP3/3P2P1/1PP1QP1P/RR4KB w - - 0 17	-545
8/8/3k3P/n7/3K4/8/8/8 b - - 0 75	-10
4r1k1/pN3p2/6pp/5b2/PP3BnP/6P1/2P2b2/1RR2K2 b - - 2 30	-592
8/r7/8/1P6/2p5/2P1k1KP/5R2/8 w - - 1 50	215
8/8/6p1/2k2p1p/5P1P/6P1/1p2K3/1B4b1 w - - 8 70	-426
r2q1rk1/ppp2ppp/3b1n2/3b4/P2P4/2PBP3/1P1N3P/R1BQK1R1 w Q - 3 15	-297
r2qn1k1/2p2p2/bp2p1pp/p1Pp4/6P1/PP2P2P/1N3P2/R2QK1R1 w Q - 1 21	-359
k1r5/1p5p/3qb2Q/1r1p1N2/p2B1n2/P1P2P2/1P1P1b1P/K2RR3 b - - 2 23	-389
8/1p3b2/p2b2k1/8/3P3Q/2q5/5PP1/1R4K1 w - - 10 35	35
2r1k2r/q2n1pp1/p3p2p/1pbpP3/3N1P2/PP6/RBP1Q1PP/5RK1 w k - 1 19	-185
2r1k2r/1p3ppp/pq2pnb1/P2pb3/3P1BP1/2P4P/1P2QP2/RN2R1K1 b k - 0 16	-8
6k1/p4pp1/2q1p2p/4P3/5P2/NP1Q3P/6P1/6K1 b - - 1 35	20
8/3k4/5K1P/5p2/8/8/5nP1/8 b - - 0 78	-28
7r/pR6/4kp2/4n3/4Pp2/P7/1P6/3R1K2 w - - 4 44	101
8/3k1p1p/p3p3/Ppp1P2b/4n3/1PB1P2P/8/2R1K3 w - - 1 36	-66
1b1rrnk1/pp4p1/2pn1qp1/3p3P/3P1P2/P1NBPR2/1P3K1Q/2BR4 w - - 1 28	511
8/5k2/R7/N2b2p1/1bp2n1p/2N2P1P/Pr1B2P1/3K4 w - - 8 43	-354
8/4K3/r7/5P2/6P1/2k5/p7/R7 b - - 6 65	-125
r1b2rk1/ppq2ppp/5n2/3p1n2/N2p4/P4N1P/BPP2KP1/R1BQR3 w - - 2 16	247
4r1k1/pp3ppn/2n1q3/2B1P3/5P2/PP4pb/6B1/R2Q1R1K w - - 0 25	119
1k1rr3/bp3p1p/2n2qp1/1p1p4/P2Nn1Q1/2PN2PP/1B3P2/R3R1K1 w - - 2 26	-409
r2qr1k1/pp3p1p/6p1/3pb3/2pQn3/P1N1P2P/1PB1KPP1/R1B1R3 w - - 2 18	-507
r3q1k1/p6p/1n1P2pb/1pp3n1/4N3/PP3QP1/1B3P1P/R3K2R w KQ - 2 24	-474
8/ppp2ppp/5k1r/Pr3p2/3P4/2PK1P1P/4RP2/R7 w - - 3 29	-380
8/8/7R/5kp1/5p2/8/4rP1K/8 w - - 1 41	-36
7Q/5k2/4p1p1/7p/4P3/p4qP1/3r3P/R5K1 w - - 1 49	-501
r4r1k/1p4bp/3P1qp1/pN2Rb2/2Q2n2/5N1P/PP2BPP1/2R3K1 b - - 1 24	-222
4r1k1/4Bq1p/p3R1pb/5p2/Q4P2/3r3P/1P4PK/4R3 b - - 7 40	-264
1r4k1/4ppbp/p2p1np1/2p5/NqP4P/5PP1/1P6/R2Q1RK1 w - - 1 23	-587
8/1Kpk4/1bNp2p1/3P4/2P4p/7P/6P1/8 w - - 6 59	283
4k3/8/3p4/6Q1/3P2Pp/7K/4qP2/8 b - - 1 62	-19
2k2r1r/1p2b3/2p1n3/P1n1p2p/3pP1pP/N5P1/1P2KPB1/R2RB3 w - - 1 31	10
8/1R6/4k3/5p2/2p2P2/b1P4P/1P1B2K1/1r6 w - - 4 48	91
1k6/p5R1/7p/1p1n1NPP/3P4/3K4/r7/8 b - - 0 47	-579
4Q3/7p/5p2/5k2/2P2n2/5b2/r3PB1q/3B1K2 w - - 4 28	-600
8/R7/P3R3/4P1rp/4K3/7k/5P2/r7 b - - 0 59	-482
7k/3P3p/4p3/P3p3/7q/8/4K1Qn/4R3 b - - 1 46	-436
3q1rk1/1r3p2/1p4p1/pP1p1n1p/2p2Q1P/2N1PN2/P2P1PP1/2R3K1 w - - 0 24	-377
rn1r2k1/3p2pp/p3q3/1P1n4/3P4/4PR2/1P1KB2P/R1Q1N3 b - - 2 21	-563
r5rk/pp2bp1p/1q5p/2nP4/3N2P1/5Q1B/PP2PP2/R3K1R1 w Q - 1 18	301
5rk1/2qb1pp1/2p1p2p/3nP3/p2QN2P/4P1P1/5PB1/2R3K1 w - - 2 22	124
5k2/8/3r3N/4RP1p/8/8/8/6K1 w - - 1 50	13
3Q2r1/5kq1/p1p5/Pp1p1p1p/1P1P1P1P/2PR3K/6r1/5B2 w - - 16 78	29
1r2k2r/3nqppp/p7/8/1b2Q3/2N2P2/5P1P/R1B1K2R w KQk - 4 19	-311
r2q2k1/1p3rbp/p4np1/2n5/P7/4PN2/QP1B1P1P/R3K1R1 w Q - 1 20	-461
3r3k/7p/R2b2p1/8/3n4/pBp5/2P4P/1R5K w - - 3 39	-43
8/k7/1p5p/p4B1P/P3bB2/1K3nQ1/1N3P2/q7 b - - 6 39	418
rn1qk2r/p1p2pbp/P2ppnp1/1b6/1P1N4/4P1P1/3P1PBP/RNBQK2R b KQkq - 2 11	-514
6r1/pR3p1k/2p2p1p/P3bP2/8/2P4P/1P1r1PB1/R4K2 b - - 0 24	-524
r1b1kb1r/4pp1p/p2q2p1/1pNn4/2p1P3/5N1P/PP1P1PP1/R1BQK2R w KQkq - 2 12	-296
rnbqkbnr/ppppp1pp/8/5p2/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 3	463
q7/8/8/8/1P4k1/1K6/PQ6/8 b - - 5 68	-22
8/1R3p2/2B3k1/4q3/6n1/6P1/4p3/4Q2K b - - 2 40	53
1r2k2r/2q1bpp1/3p1n2/p2np1Bp/1pN5/5P2/PPP1BQPP/1K1R2R1 b k - 4 19	432
1k1qrn2/1p4r1/p1p1P1p1/Pn1b1pPp/1PB5/1N6/R5PP/2Q1BRK1 w - - 1 32	358
r2q2k1/pp3pp1/1np1b2p/8/3b4/PQN1P1P1/1P4BP/R2R2K1 w - - 1 20	-95
1k1b3r/2p3p1/pp1rq3/8/1P1Pp1P1/P3P3/2Q3BP/2R1B1K1 b - - 2 27	32
r1r3k1/pb2qpp1/4pn1p/B7/2BP4/2N5/2Q2PPK/RN1R4 b - - 1 21	134
2r2r2/Qb1R1pk1/4pp1p/1p6/6P1/1Pq5/P4PBP/3R2K1 b - - 3 28	165
rnbqkb1r/ppp2ppp/5n2/3pP3/8/5NP1/PPP1PP1P/RNBQKB1R b KQkq - 0 4	-408
8/7k/p6p/2p3p1/p1p1P1b1/1rP5/1PRK1BPP/8 b - - 1 41	8
r1b1k2r/1pp1q1pp/8/p2B1p2/Pb1p4/1Q1P2P1/1P2PP1P/R1B2K1R w kq - 4 15	162
rnb3R1/p2k1p2/1p5p/2ppP3/4P3/2N5/PPP1BP1q/R1B1K3 b Q - 3 17	267
r1bq1rk1/p3np1p/1p5b/2pp2pP/2PP4/1PN5/PB2QPPN/2KR3R b - - 0 18	-322
r1b4r/1p1nkpp1/1p5p/1P2p3/P1N1n3/4P3/5PPP/R1B1KB1R w KQ - 1 16	538
8/8/4p3/7R/3kP3/p7/r4PK1/8 w - - 2 48	-307
rnb1k2r/4b1pp/1qp1pn2/3pNp2/p2P4/1P2PN1P/P3BPP1/R1BQK2R w KQkq - 0 13	267
r2r4/5qpk/7p/pp2Rp2/2p2R2/2P1PQ1P/5PP1/6K1 b - - 5 35	164
2R2r1k/p6p/3pQ1p1/1p1P4/1P6/P4N1P/6P1/1q3nK1 b - - 6 35	-497
2kr3r/ppp2ppp/6q1/1Nb2b2/Q2n4/4B1P1/PP3PBP/R4RK1 b - - 2 16	185
r6k/2p3p1/2bb1nqp/pp2p3/2P4Q/P3B1NP/1P3PP1/3RR1K1 b - - 0 23	-583
k2r4/1p3q2/p3pPrp/3p2b1/1P1P2P1/P1P3Q1/4B1K1/3R1R2 w - - 3 31	52
r1b4r/ppN1kppp/5n2/2b1p3/8/PnN5/RP2PPPP/2B1KB1R w K - 9 13	33
6k1/pp4pp/5n2/7b/1n6/6PP/P2r1PBK/1R3R2 b - - 2 26	48
b5k1/5pp1/4pb1p/1nR5/8/P3P1PP/3N1P2/6K1 b - - 1 34	-425
r1b3k1/1r3p1p/p3qnp1/8/NP1Q4/4PB1P/5PP1/R5K1 w - - 3 30	30
1k5r/1p6/5N2/2p5/2n3P1/R3P3/2QbqPK1/8 w - - 1 46	-386
r1q3k1/7p/1Q2p1p1/4B3/3P4/bR5P/6P1/6K1 w - - 0 41	96
2r3k1/R7/4N1p1/3p3p/5P2/1P2K3/2r2n1P/1R6 b - - 3 34	74
2kr3r/p1q2p2/1p2p3/n1p1P3/2bP1B2/2P2PP1/2B2R1P/R2Q2K1 b - - 4 24	-556
6rk/1P1N4/8/3p3n/3Pp2P/1P6/P2Bb3/7K b - - 1 46	-61
2rr2k1/1b3pp1/p6p/R7/2Pq4/3B4/3Q1PPP/4R2K w - - 7 27	-359
8/5p2/4k1pK/6P1/5P1P/8/8/8 w - - 1 52	586
3q2kr/1pr2pb1/p3p1p1/P2p1b1p/2PPn3/1P3N1P/4BPP1/R1BQR1K1 w - - 10 20	165
r1bq1rk1/1pp2p1p/3p1np1/p1nPp3/2P5/2B3P1/PP2PPBP/R2QNRK1 w - - 4 12	234
8/8/8/6k1/2p1K2p/2P4P/8/8 b - - 2 63	-29
3R4/6k1/1pq1rnp1/p3p3/2P2p1Q/P1B4P/2P2P2/2K5 b - - 7 36	-61
r1bq1rk1/pp2ppbp/3p2p1/4n3/1nP1P3/2NB4/PP2NPPP/1RBQ1RK1 w - - 9 11	-276
8/5p2/8/p2k1p1p/P1p2P2/2P1K2P/6P1/8 w - - 0 45	19
8/6k1/2R5/3B2p1/6Pn/4P2r/5K2/8 w - - 17 50	41
1r6/p4k2/2p2pp1/q2pr2p/6bP/P2B2Q1/1PP2PP1/2KR3R w - - 2 25	-14
r3r1k1/1p5p/2p3p1/3p4/6b1/qPQ5/2PKN3/3R1B1R w - - 0 26	-284
7k/pp4p1/2p4B/7Q/P3P3/7P/1P3rPK/q7 b - - 1 23	43
r4rk1/pppqbppp/2b2n2/8/2Q1p3/3P2P1/PP2PPBP/RNB2RK1 b - - 0 12	321
8/7k/PR6/5Npp/8/4p3/r7/4K3 w - - 0 55	143
6k1/6pp/5p2/N1r1Bb2/8/5PP1/7P/3R2K1 w - - 1 29	30
5r1k/bp4pp/p1p2q2/P2np3/8/1BP5/1P2QR1P/R1B3K1 w - - 4 25	-593
3r4/p2nkp1p/2p3p1/1p2P3/2B1NPnP/P7/1P2K1P1/3R4 w - - 0 30	354
2krr3/pppb2p1/n4p1p/8/2pRP3/2N1P1P1/PP2P1BP/R5K1 b - - 1 19	416
4k3/8/6p1/1R3p2/2n1pB1K/2P4P/5r2/8 w - - 1 56	-424
